movie_id,片名,年份,导演,语言,制片国家/地区,豆瓣评分,评价人数,benchmark,score,hits,剧情简介_前200,Gemini评价,来源URL,final_decision,confidence,reason
1304291,三个夏天,1993,刘国昌,汉语普通话 / 闽南语,中国香港 / 中国台湾,7.5,2939,0,1,E2,半尺（陈少霞 饰）从小生活在一个远离城市的小岛上，这里区别于都市的喧嚣，常住于此的半尺也向往城市的热闹，因此她最期待的就是夏天。每到夏天就会有来自城市的年青人造访这座岛度假，这些人中各有各的心事各有各的秘密。这一年的夏天，半尺那早就离开小岛去香港工作生活的哥哥阿伟（梁朝伟 饰）突然回到小岛，手臂上还带着伤痕，多年不见的兄妹俩有了不少隔阂，哥哥的心事成了半尺最想知道的秘密。不久，半尺发现在这群游客中,影片以恬静散漫的离岛影像，温婉书写了少年男女在夏日里的成长阵痛与情感流变，洋溢着青春气息。,https://movie.douban.com/subject/1304291/,yes,0.8,离岛闽南语成长片
4920572,茱丽叶,2010,侯季然 / 沈可尚 / 陈玉勋,汉语普通话 / 闽南话,中国台湾,6.5,2889,0,1,E2,本片是风格迥异的三段论，分别由陈玉勋、沈可尚、侯季然三位导演联合打造。第一段激进大学生罗伟（王柏杰 饰）在社团中宣传革命理念，为了印社刊，他求助于印刷工、跛脚少女朱丽叶（徐若瑄 饰）。后者出于对他的暗恋，熬夜赶制，按时交工，希望讨好对方。但是，单恋并未修成正果，反而……第二段讲述困扰爱情的女孩朱丽叶（李千娜 饰）在精神病院遇到了中年男人，后者背负30年的情债前来偿还。一段歌舞剧团的掌上千金与布袋世,经典电影暂无评价,https://movie.douban.com/subject/4920572/,yes,0.8,三段式闽南语文艺片
26665828,呼吸正常,2016,李云波,汉语普通话 / 粤语,中国大陆,5.7,2866,0,1,E2,四个青年，一座城市，爱与理想，轻松的茫然，四季轮换，他们从生活走进了电影，又从电影回到生活，在电影中扮演自己，又因电影而改变，中国电影从未有过的即兴创作，从未呈现的城市生活。,经典电影暂无评价,https://movie.douban.com/subject/26665828/,yes,0.85,广州即兴粤语城市片
20443799,诡婴吉咪,2013,梁普智,汉语普通话 / 粤语,中国大陆,3.7,2726,0,1,E2,音乐人叶浩（林峯 饰）与当主持人的天晴（盛君 饰）结束了爱情长跑，走进了婚姻的殿堂。婚后，他们搬进了新房。房中遗留着前房主的一个玩偶，天晴对此非常喜欢，给它取名叫吉咪，伹从此怪异现象环生。玩偶有一双十分诡异的眼睛，时刻监视着新主人的一切动向。不久，天晴怀孕了，经检查是双胞胎，而叶浩的事业如日中天，又登上一个新台阶。由于新作品很受公司高层赏识，他毎天要加班很晚才能回家，就在此时，一连串怪异的事情接踵,经典电影暂无评价,https://movie.douban.com/subject/20443799/,no,0.85,合拍恐怖片粤语点缀
1485319,赖小子,2006,韩杰,汉语普通话 / 晋语,中国,7.4,2597,0,1,E2,中国西北某煤矿小镇，贫穷、落后、闭塞，让生活在这里的少年看不到未来的方向，只任凭青春的躁动肆意释放。喜平（白培将 饰）便是这座小镇中众多边缘少年之一。他的好友流流——某煤矿老板的公子——搭讪学校里的漂亮女孩，结果遭到校内小混混小四一伙的袭击。气愤的喜平带着流流和二宝闯入学校。喜平将小四打得头破血流，不省人事。事后他们得知小四可能重伤身亡，于是仓皇踏上逃亡之路。三个莽撞懵懂的少年闯荡未知的世界，遭遇,经典电影暂无评价,https://movie.douban.com/subject/1485319/,yes,0.85,晋语煤矿小镇青春片
6013868,午夜凶梦,2011,叶伟英,汉语普通话 / 粤语,中国大陆,3.5,2592,0,1,E2,她叫方蕾（周显欣 饰），是一个容貌姣好、专业突出的外科医生，她的生活一丝不苟，甚至带点儿从医着过分敏感的洁癖。可是在她光鲜的外表下，却有着难以为人倾诉的痛苦。每当夜幕降临，那困扰多年的噩梦便如约而至。梦中，身着白衣的女子尾随方蕾，并以凄厉的声音叫着她的名字。这一切都令她痛苦不堪。某天，方蕾重逢学生时代的好友安琪拉（钟欣桐 饰）及其老公——周蕾的初恋男友周峰（吴建飞 饰）。老友旧爱重逢，别样的情愫在,经典电影暂无评价,https://movie.douban.com/subject/6013868/,no,0.9,惊悚片粤语点缀
1306970,上海假期,1991,许鞍华,汉语普通话 / 英语 / 上海话,中国大陆 / 中国香港 / 中国台湾,7.1,2556,0,0,,生活在上海弄堂里的顾老伯（午马 饰）自从儿子儿媳去了美国之后，一直一个人过。日常生活单调且节俭，只有在干女儿（刘嘉玲 饰）来看他时，才会好心情地多做几个菜。一天，儿子的电话令顾老伯的平静生活波澜大起。原来因为儿子儿媳要去进修，所以孙子顾明（黄坤玄 饰）要来和他住一段时间。然而，在美国出生长大的顾明根本无法理解和适应弄堂里的生活，于是祖孙俩之间的矛盾开始显现并激化，顾老伯一味的迁就也无法改变孙子的思,经典电影暂无评价,https://movie.douban.com/subject/1306970/,yes,0.85,许鞍华弄堂沪语片
4833562,碧罗雪山,2010,刘杰,汉语普通话 / 傈僳语,中国大陆,8.0,2549,0,1,E2,故事发生在西南边陲。碧罗雪山下，怒江奔腾不息，这天傈僳族小伙木扒举行婚礼，全寨子乡亲赶来凑热闹，一派欢喜气氛。迪阿鲁爱着木扒的妹妹吉妮，而受老观念影响的爷爷多利拔坚决不同意，他要迪阿鲁守着丧夫的嫂嫂阿南恰，并帮她一起哺育尙在幼年的侄女阿亚。熊是傈僳族供奉的祖先，但在目前收获季节它常常跑出来毀坏庄稼和牲畜，很是让人头疼。身为村民组长，迪阿鲁天天奔波在为村民讨赔偿的路上，同时磨破嘴皮地宣传国家林业法规,导演以纪实质朴的镜头和醇厚的人文关怀，细腻呈现了少数民族传统文化在现代性冲击下的阵痛。,https://movie.douban.com/subject/4833562/,yes,0.9,傈僳语少数民族片
1316559,美丽在唱歌,1997,林正盛,汉语普通话 / 闽南语,中国台湾,6.7,2547,0,1,E2,陈美丽（刘若英）和林美丽（曾静）生活在完全不同的两个世界，一个家住高层公寓，一个家在老旧瓦房，却都为青春心事或快乐或烦恼着。戏院的卖票工作令她们相识在“非请勿入”的售票亭后，她们的命运有了交叉，开始分享彼此的青春悲喜和成长隐密，并在孤单落寂被欢声笑语短暂取代时生出朦胧的情感。然而过往经历形成的不同个性不会因一夜温暖变得相同。清醒过后，只想记住此刻的美好的林美丽留下纸条选择离开，陈美丽则决定为两人难,影片以温润淡雅的镜头捕捉青春期少女隐秘的心事，以细腻克制的语境展现女性情感的萌芽与迷茫。,https://movie.douban.com/subject/1316559/,yes,0.8,林正盛闽南语青春片
2256043,千钧。一发,2008,高群书,汉语普通话 / 东北话,中国大陆,8.0,2399,0,1,E2,家住齐齐哈尔的老鱼（马国伟 饰）是一个经验丰富的老警察，他为人正派，兢兢业业但生活颇多坎坷。上有卧病在床的老父亲，下有复员待业的儿子，老婆也下岗在家，全家的生计都靠老鱼一人支撑。由于该市当年曾是日据城市之一，因此解放后当地有大量未引爆的地雷和炸弹残留，给人民的生活和安全造成巨大威胁。老鱼虽然只是个片警，但是早年当兵的经历为他积累丰富的排雷经验，几乎所有这类棘手问题都要有他亲自出马。不知从何时起，神,影片以极度写实的纪录片风格，重现了排爆现场的惊心动魄，对平凡英雄的刻画朴实而震撼人心。,https://movie.douban.com/subject/2256043/,yes,0.85,齐齐哈尔东北话排爆片
1903720,五女拜寿,1984,陆建华 / 于中效,汉语普通话 / 吴越方言,中国大陆,9.0,2347,0,1,E2,明朝嘉靖年间，户部侍郎杨继康（董柯娣 饰）因不满朝内奸臣严嵩专权，借口年事已高，欲告老还乡。在他六十寿辰之际，众女儿及夫婿前来拜寿，并争相提出养老送终。三女杨三春（何英 饰）携夫婿邹应龙（方雪雯 饰）前来拜寿，因礼薄遭娘家人冷遇。二姐（吴海丽 饰）持宠欺凌妹妹和妹夫，并唆使杨夫人（徐爱武 饰）将三春和应龙逐出杨府。因受族弟诛连，杨继康全家被逐出京城。二姐见家父落魄，拒绝抚养，昔日同窗摄奸臣淫威，也,经典电影暂无评价,https://movie.douban.com/subject/1903720/,yes,0.85,越剧电影吴语唱白
26306897,李文漫游东湖,2015,李珞,汉语普通话 / 武汉方言,中国大陆,8.3,2322,0,1,E2,李文在东湖周围寻找一个“精神病人”。这部影片受“东湖艺术计划”启发，并以此为契机，通过模糊纪录和虚构的界线的方式展现了东湖边的一些人和事。,经典电影暂无评价,https://movie.douban.com/subject/26306897/,yes,0.9,武汉方言伪纪录片
26005517,别有动机,2015,黄岳泰,汉语普通话 / 粤语,中国大陆,4.3,2320,0,1,E2,叶霜（秦岚 饰）是含着金汤匙出生的富家千金大小姐，从小过着养尊处优的富裕生活。长大后，叶霜和丈夫凌锋（高圣远 饰）结婚，婚后两人十分恩爱。没多久，叶霜就怀孕了，顺利诞下了可爱的小女儿，一家三口的生活幸福美满堪称典范。然而，在忽然之间，这美好的一切都消失了，丈夫和女儿的无故失踪以及绑匪索要的巨额赎金让叶霜陷入了绝望之中。叶霜向警方求助，却因此意外的遇见了前男友姚杰（林家栋 饰），姚杰通过重重的调查发,经典电影暂无评价,https://movie.douban.com/subject/26005517/,no,0.85,绑架悬疑片粤语点缀
30337147,那年1987,2018,余斌,汉语普通话 / 粤语,中国大陆,6.2,2271,0,1,E2,电影以来自山东的叔侄俩叶振云和叶川，结伴来到改革开放初期的“花花世界”广州，在火车上相遇了同乡女大学生刘芳为开头。在三人一次次的不期而遇中，上演了一段在理想和情感之间徘徊的青春修炼曲。然而就在此时，香港商人李想的出现，又将这段错综复杂的感情推向另一个高潮。在男女主人公的爱情面临各种命运考验的同时，还背负着自身对于人生未来的迷茫和追求。他们的未来将何去何从？一场跨度30年的恋曲相伴着一条充满荆棘挑战,经典电影暂无评价,https://movie.douban.com/subject/30337147/,yes,0.7,广州改革年代粤语片
30291548,捍战,2018,洪子烜,汉语普通话 / 粤语,中国台湾,6.5,2231,0,1,E2,文睿(林哲熹 饰)是一名前途似锦的职业篮球选手，因丑闻事件被逐出篮坛，没名没利没朋友，文睿生活陷入困境，庞大的赔偿金让他铤而走险与窃车集团合作，身边只剩女性好友昕洁(李千娜 饰)始终关心他。某天文睿一如往常寻找目标，意外发现全身是血的雅惠(谢欣颖 饰)，正当他想一探究竟，却被人称｢雨衣大盗｣的标哥(吴慷仁 饰)挟持，从此被当成雨衣大盗的同伙。老练刑警陈木(高捷 饰)，立刻盯上了这条线索，唯一能证明,经典电影暂无评价,https://movie.douban.com/subject/30291548/,no,0.7,台北动作片普通话主导
34940544,追龙番外篇之十亿探长,2020,许悦铭,汉语普通话 / 粤语,中国大陆,4.2,2212,0,1,E2,香港六七十年代，警黑勾结，贪污横行，社会怨气极重。这时候，生性善良率直的徐乐（王浩信 饰），由于家境不好，辍学加入警界，穿上警服，成为最普通的警员。初出茅庐却因为破获一场抢劫案得罪龙探长（李子雄 饰）舅甥，而遭到排挤贬压，调职到下水警局。处理事故纠纷时，帮助并结识了富家千金白珍妮（徐冬冬 饰），白珍妮对徐乐一见钟情。一方是一直陪伴自己的女朋友阿贞（云千千 饰），一方是能让自己摆脱困境的富家千金小姐,经典电影暂无评价,https://movie.douban.com/subject/34940544/,no,0.7,网络电影保守排除
30255216,您一定不要错过,2018,麦丽丝,汉语普通话 / 蒙语 / 日语 / 俄语,中国大陆,5.7,2173,0,1,E2,大型文献纪录片《您一定不要错过》跟随真诚实在的崔永元领略黑白电影老胶片，看于洋、王晓棠、王心刚、恩和森、朱兰琪琪柯、葛根塔娜、刘世龙、谢飞导演的青春年华，穿越70年找回爷爷奶奶们被遗忘了的岁月。听经典好歌“敖包相会”“蒙古人”“嘎达梅林”“草原晨曲”看天上草原、万马奔腾、醉马豪情，断桥落马，我的黑骏马。解析成吉思汗成长，东归英雄长眠，嘎达梅林永生，额吉的3000孤儿，骆驼祥子和虎妞的爱情。看斯琴高,经典电影暂无评价,https://movie.douban.com/subject/30255216/,yes,0.7,蒙古族影像文献片
26433965,告别,2015,德格娜,汉语普通话 / 蒙古语,中国大陆,7.5,2172,0,1,E2,濒临死亡的父亲（涂们饰）有着辉煌的过去，虽英雄迟暮但内心依然狂放不羁，以异于常人、不近情理的倔强态度抗拒着死亡 的召唤；国外回来的山山（德格娜饰）仍然处在叛逆期，完全无法融入父辈的生活，蹂躏着自己的情感和身体；母亲（艾丽娅饰）亦与父亲、山山拥有完全不同的生活观、价值观，已在世俗红尘生活中游刃有余，招人烦又令人怜悯；还有琐碎、世俗的姑姑，慈悲的奶奶。一家人在父亲即将告别人世的短暂时间里，彼此交织、碰,经典电影暂无评价,https://movie.douban.com/subject/26433965/,yes,0.85,蒙古语家庭临终片
1464171,孔繁森,1996,陈国星 / 王坪,汉语普通话 / 藏语,中国大陆,6.5,2168,0,1,E2,孔繁森要去上任的地方阿里，是一个海拔高，地广人稀的地方。孔繁森的家人希望他能调回山东老家。美丽的阿里风光令孔繁森的心情热腾起来，同时，他也意识到自己的使命。到任后，发现这里缺电，缺少一切舒适的东西，很多干部纷纷想调走。孔繁森以身作则，带着教委主任孟志华去看望山村小学的师生。给孤寡老人治病、送温暖。在兵站，他与战士们一起唱《说句心里话》。雪灾严重，孔繁森全身心投入救灾活动，差点牺牲。他的亲人从山东赶,经典电影暂无评价,https://movie.douban.com/subject/1464171/,uncertain,0.5,援藏主旋律藏语穿插
26271105,同流合乌,2016,云翔,汉语普通话 / 粤语 / 日语 / 英语,中国香港 / 泰国,4.4,2110,0,1,E2,香港导演云翔第6部作品。多梦的文艺青年高劲轩，遇见苏格拉底式的老师明镜台，深深受到一种莫名的吸引，和女友祖儿的世界，从此天旋地转。在这个寻找内心真爱和性向依归的青涩旅程中，劲轩时不时感觉自己受着三岛由纪夫文学世界的召唤，那个目的地，似近实远，似远实近，瑰丽、壮烈，让他对明镜台有了一种飞蛾扑火般的憧憬。再加入美丽多情善解人意的神秘女郎诗韵，无界的精神清境，缠绵着凡尘的爱欲轮迴。凭着对艺术的热爱和智慧,经典电影暂无评价,https://movie.douban.com/subject/26271105/,yes,0.7,云翔粤语文艺片
6224731,带一片风景走,2011,澎恰恰,汉语普通话 / 闽南语,中国台湾,7.6,2021,0,1,E2,从事着体力劳动职业的智辉（黄品源 饰）工作勤勤恳恳，每日所得也只是勉强能够填补家中的开支，然而，生活即便如此艰难，但智辉依旧坚持着他善良做人乐观向上的精神。灾难在不经意间降临了，经过医生的诊断，智辉的妻子秀美（侯怡君 饰）年纪轻轻竟然被查出小脑萎缩，也就是人们常说的老年痴呆症，看着病情逐渐加重的妻子，无能为力的智辉心中充满了痛苦。绝望过、愤怒过、悲伤过，随着时间的流逝，智辉渐渐驱散了内心的阴霾，他,经典电影暂无评价,https://movie.douban.com/subject/6224731/,yes,0.8,澎恰恰闽南语公路片
26718797,上海王2,2020,胡雪桦,汉语普通话 / 英语 / 上海话 / 日语,中国大陆,3.8,1943,0,0,,功成名就的筱月桂（余男 饰）从没忘记要寻找杀死常力雄（胡军 饰），也就是她女儿父亲的凶手。当她发现自己爱上黄佩玉时，也证实了“洪门内奸的真正身份”......她与常爷的前跟班余其扬合谋除去内奸，助余其扬成为洪门第一个银行家，新的“上海王”。时过多年，筱月桂女儿常荔荔（郭采洁 饰）从美国学成归来，迷上电影，在母亲等人的帮助下，成为轰动一时的大明星。一次意外，筱月桂撞破女儿与余其扬（凤小岳 饰）的关系,经典电影暂无评价,https://movie.douban.com/subject/26718797/,uncertain,0.55,上海滩续集沪语占比不明
4233892,老虎都要嫁,2010,,汉语普通话 / 粤语,中国大陆,6.0,1899,0,1,E2,“碟中碟”音像店老板谭程（谭俊颖饰）是一位性格温顺的小男人，事业型女性赵颖心（赵荣饰）则是一名强势又雷厉风行的大女人。两人都到了谈婚论嫁的年龄，然而谭程刚经历过女友移情别恋嫁给自己同学的感情挫折，赵颖心虽然一直在不断的相亲，却始终没有找到愿意厮守终生的意中人。在一次单身派对上，赵颖心为了气男友而故意接近谭程。酩酊大醉的赵颖心被好心的谭程带回了酒店。一觉醒来，赵颖心冒出了一个有些荒谬的想法。为了实现,经典电影暂无评价,https://movie.douban.com/subject/4233892/,yes,0.7,广州粤语都市喜剧
24869508,斗争,2012,文牧野,汉语普通话 / 维吾尔语,中国大陆,7.6,1806,0,1,E2,在北京打工的维族青年阿迪力，由于违背伊斯兰教义纹了身，跟父亲产生了巨大的矛盾，这是关乎精神和信仰的大事，他们都不想妥协，冲突在所难免。,经典电影暂无评价,https://movie.douban.com/subject/24869508/,yes,0.85,文牧野维语信仰短片
25870074,第七谎言,2015,孔令政,汉语普通话 / 粤语 / 英语,中国香港,4.2,1765,0,1,E2,阿桑（罗仲谦 饰）受雇于好友特伦斯，表面看来，阿桑对特伦斯忠心耿耿，然而内心里，阿桑一直爱慕着好友的妻子朱莉安娜（曾佩瑜 饰），并且在机缘巧合之下获得了同她共处一室亲密接触的机会，谁知到隔天就被朱莉安娜出卖。毕霍普（郑中基 饰）一直疑心妻子和他人有染，甚至假扮成客房服务员，偷偷追随妻子的行踪。格温（蔡颖恩 饰）即将和男友步入婚姻的殿堂，可是，就在这个节骨眼上，格温却听信预言家（林德信 饰）所言，当,经典电影暂无评价,https://movie.douban.com/subject/25870074/,no,0.85,港式悬疑片
1459399,鲁迅,2005,丁荫楠,普通话 / 上海话 / 日语 / 英语,中国大陆,7.3,1689,0,1,E2,横眉冷对千夫指，俯首甘为孺子牛。在19世纪末的江南水乡，一个日后在中国文化界占有重要席位的人降生于此，他就是鲁迅（濮存昕 饰）。经历了人生几度沉浮，见过了人吃人的阴暗面，鲁迅与夫人许广平（张瑜 饰）于1933年来到上海，度过了人生最后的一段时光。凶险的暴雨之夜，丁玲和潘梓年遭到反动派绑架，侥幸逃生的瞿秋白求助鲁迅，民权会的负责人杨杏佛振臂高呼，要求立即放人，严惩绑架案的策动者。习惯了但依然反抗着白,影片以细腻写实的历史笔触，还原了鲁迅晚年的精神世界，展现了文人风骨与深沉的家国情怀。,https://movie.douban.com/subject/1459399/,yes,0.7,上海晚年沪语穿插
7163193,龙门飞甲纪录片,2011,甘露,汉语普通话 / 粤语,中国大陆,7.3,1684,0,1,E2,这部纪录片全面揭示了徐克导演拍摄《龙门飞甲》全过程和不为人知的故事。,经典电影暂无评价,https://movie.douban.com/subject/7163193/,uncertain,0.5,片场纪录片粤语
25704408,花咒,2014,李克龙,汉语普通话 / 粤语,中国大陆,3.7,1663,0,1,E2,故事发生在民国时期，豪华别墅内居住着英俊帅气的男主人贺书明（罗彬 饰）及其乖巧的女儿丝丝。可惜女主人燕贞（张晓燕 饰）此前跳楼自杀，这件事不仅令家人痛不欲生，也在别墅内蒙上一层鬼魅恐怖的阴影。书明经常被噩梦和家里的诡异景象所困扰，丝丝则经常半夜里和妈妈在花海荡秋千。吃药治疗未果后，贺书明请来了擅长调查灵异事件的侦探上官天（齐志 饰）和开中药方的小妍（廖蔚蔚 饰）。针对侦探二人组的询问，男主人欲言又,经典电影暂无评价,https://movie.douban.com/subject/25704408/,no,0.9,民国惊悚片粤语点缀
1308729,我的美丽与哀愁,1995,陈国富,汉语普通话 / 台语,中国台湾,6.8,1662,0,1,E2,影片主题曲《为爱痴狂》曾获1995年第32届金马奖最佳电影歌曲奖。高三学生杜莉莉（张本瑜 饰）功课优异，但与母亲关系不融洽。她不断梦见自己在一座中国古典庭园里，邂逅一名英俊书生，与相遇、相恋。为此梦她身心俱疲，时常昏倒，在上课时不自觉地走出教室外。母亲带她去算命解厄，好友咪咪（天心 饰）帮她介绍男朋友，但都无法挽救莉莉日渐恍惚的精神及异常的举止。直到一天莉莉跷课，发现歌手柳玉梅（刘若英 饰）大型海,陈国富执导的奇幻文艺片，将现代女性的情感迷茫融入古典鬼魅传说，意境幽怨且极富诗意。,https://movie.douban.com/subject/1308729/,yes,0.8,陈国富台语奇幻片
5997849,暑假作业,2013,张作骥,汉语普通话 / 闽南语,中国台湾,7.3,1656,0,1,E2,小宝（杨亮俞 饰）的父母正在协商离婚，他们将小宝送往了乡下，暂时和爷爷共同生活。从车水马龙的大都市来到僻静的乡村，小宝感到十分不习惯，心情因此闷闷不乐。小宝转入了当地一所只有二十七个学生的学校念书，在那里，他遇见了绰号“大熊”的女生。尽管大熊和小宝同龄，但过的却是与他截然不同的困苦生活，这让小宝十分感慨。大熊和名为名诠的男孩成为了好友，而名诠偷偷喜欢的正是大熊。在名诠的带领下，小宝在自由自在的乡间,张作骥导演的乡土文艺片，镜头质朴纯真，以儿童视角温柔捕捉生命消逝与祖孙隔代的情感。,https://movie.douban.com/subject/5997849/,yes,0.85,张作骥乡间闽南语片
3732860,多大事啊,2009,韩秋池,汉语普通话 / 南京话,中国大陆,6.1,1642,0,1,E2,电线维修工王小坡（朱雨晨 饰）是一个乐于助人的小伙子，但是身为80后的他，收入微薄，无法负担婚房的首付。这一点令女友张俐的父母非常不爽，急忙给女儿张罗相亲。可女儿却觉得男友挺好，不曾理会。受刺激的小坡为了筹钱，在朋友的帮助下，接了个制作了道具装甲车的活儿，力求证明自己的实力。报社主编郑谨（句号 饰）是一个妻管严，因为答应捐助贫困生，而被其家长追债。情急之下，郑谨决定对老婆（叮当 饰）心爱的小狗“芝,经典电影暂无评价,https://movie.douban.com/subject/3732860/,yes,0.85,南京话市井喜剧
30214059,红毛皇帝,2018,岳廷,汉语普通话 / 河南话,中国大陆,7.2,1605,0,1,E2,“红毛皇帝”顾东林离过两次婚，独自拉扯着上初中的女儿婷婷。年轻时爱蹦迪的他，如今无聊了只能去公园里蹭别人的音响跳舞。2017年的直播浪潮，将他和舞伴们群魔乱舞的形象推到了公众面前。从此，“尬舞”彻底改变了他的家庭、爱情和生活。,经典电影暂无评价,https://movie.douban.com/subject/30214059/,yes,0.85,河南话尬舞直播纪录片
4718232,无蝉的夏天,2010,苗月,汉语普通话 / 四川话,中国大陆,8.3,1597,0,1,E2,此剧讲述的是内向的小人物谈阳的故事。善良宽厚的谈阳受厉国强之托，不得已接受了照顾其怀孕女友柳柳的重任。在共同生活的过程中，柳柳和谈阳共同解决了许多棘手问题。历经无数磕磕碰碰。谈阳、柳柳之间萌发了动人的真情。,经典电影暂无评价,https://movie.douban.com/subject/4718232/,yes,0.85,四川话温情小品
3003092,冈拉梅朵,2008,戴玮,汉语普通话 / 藏语,中国大陆,6.3,1544,0,1,E2,冈拉梅朵是西藏的一朵花、一幅画、一首歌、一间酒吧、一个女人的名字；冈拉梅朵是流传了半个多世纪前的一段凄美动人、寻找与错过的爱情故事。从北京来的美丽孤傲的录音师安羽在拉萨的第一夜阴差阳错地投宿到藏族鼓手阿扎家，引出一段奇异的情缘。曾经因一曲《冈拉梅朵》红遍全国的著名女歌手在突然失声从歌坛悄悄消失后，做了录音师的安羽，从声音的传唱者变成了声音的记录者和聆听者。她被西藏的一个歌声，湖边的一个幻像召唤，执,经典电影暂无评价,https://movie.douban.com/subject/3003092/,yes,0.8,拉萨藏语爱情片
1770510,蛇杀手,1974,桂治洪,汉语普通话 / 英语 / 粤语,中国香港,7.0,1537,0,0,,年青演员甘国亮，独挑大樑，主演「蛇杀手」，演绎这个沉鬱又受社会歧视的变态青年，可谓入木三分。香港电影史上，以蛇杀人为题材，可谓绝无仅有，更难得导演桂治洪大卖血腥暴力之餘，又能成功刻划一个善良青年转变为杀人狂魔的过程，导演桂治洪大卖血腥暴力，凸显蛇杀人的惊心场面，技法出眾。人蛇之间的友谊，相当感人。最后一场，群蛇围堵大屋，肆意狂咬。最后一场，群蛇围堵大屋，肆意狂咬，为香港电影史上其中最噁心动魄一幕。,充满邵氏邪典电影的暴力美学色彩，以极端的视觉风格展现了底层人物内心的疯狂与扭曲。,https://movie.douban.com/subject/1770510/,no,0.7,邵氏邪典默认排除
10563119,恋爱三万英尺,2012,杨子,汉语普通话 / 粤语,中国大陆,3.3,1499,0,1,E2,她是青春叛逆的火辣女小瞳（刘羽琦 饰），为了报复出轨的男友而进入空校。她是率性飒爽的冷酷女刘静（赵荣 饰），接受小瞳父亲之命暗中保护小瞳。他是特立独行的型男明哲（黄又南 饰），因被小瞳的独特而吸引，随之进入空校。他是看似温良敦厚的特工小唐（方力申 饰），为了揪出商业间谍而进入了培训班。四个人的命运从此纠结在一起，空校里的生活欢乐频频，却也时有蹊跷发生。小瞳和刘静竟阴差阳错地成为了姐妹，小瞳和明哲也,经典电影暂无评价,https://movie.douban.com/subject/10563119/,no,0.9,空校喜剧粤语点缀
27621448,范保德,2018,萧雅全,汉语普通话 / 闽南语,中国台湾,6.8,1472,0,1,E2,一阵剧痛，让一向硬朗的范保德惊觉身体不敌岁月。一阵炮竹，旅社老板娘毓琴宣告投入里长选战，和范保德一家打对台。选情升温，病情烦心，许多往事随之自范保德的记忆深处唤醒。也或许因死亡逼近，他决定和儿子前往日本打听离家五十载的父亲音讯。另一方面，毓琴找来香港的侄子帮忙竞选，仅管人生地不熟，但这里和他似乎也有微妙的关系。穿梭今昔的多线叙事，《范保德》缓缓道出两代之间血浓于水，又微妙难喻的亲情感应；更透过往事,经典电影暂无评价,https://movie.douban.com/subject/27621448/,yes,0.8,萧雅全闽南语父子片
1763100,深海,2005,郑文堂,汉语普通话 / 闽南语,中国台湾,7.0,1408,0,1,E2,由郑文堂执导，苏慧伦、陆奕静、戴立忍、李威等人演出的“深海Blue Cha Cha”，说着一个简单却动人心弦的故事。小玉（苏慧伦饰）服了7年的牢刑出狱后，到高雄旗津投靠前狱友安姐（陆弈静饰），从酒店的工作到工厂生产线女工的两个工作中，陆续遇到了两个男人都深深的伤害了患有忧郁症的小玉。原先从海报中苏慧伦和陆弈静站在堤防上对着大海喊叫的画面，以为“Blue Cha Cha”的蓝是淡蓝色的，而跳起了恰恰,经典电影暂无评价,https://movie.douban.com/subject/1763100/,yes,0.8,郑文堂闽南语女性片
6902345,潘多拉的宝剑,2012,李克龙,汉语普通话 / 河南方言,中国大陆,5.1,1382,0,1,E2,高扬（欧弟 饰）是一名婚礼策划人，然而，在他的内心里，一直渴望着能够成为一名真正的导演。一次偶然之中，高扬结识了名为华哥（郑浩南 饰）的土豪老板，华哥希望通过高扬之手，执导一部名为《虞姬》的电影，高扬毫不犹豫的接收了这一千载难逢的好机会。华哥指名爱丽丝（陈雅丽 饰）为电影的女主角，但实际上，华哥一直钟情于风情万种的爱丽丝，想借电影之名接近自己的梦中情人。电影开拍了，然而华哥和爱丽丝根本对于拍电影和,经典电影暂无评价,https://movie.douban.com/subject/6902345/,yes,0.7,河南方言土豪喜剧
25896040,搏击迷城,2015,陈丽英,汉语普通话 / 日语 / 粤语,中国大陆 / 中国香港,4.2,1316,0,0,,生长于内蒙古大草原的年轻摔跤手——娜仁（赵柯 饰），应邀前往日本表演摔跤。临行前，金月婆婆（斯琴高娃 饰）托她寻找离别十多年的孙子赤那思（陈伟霆 饰）。摔跤会主持人波士，永远戴着小丑面具，表现狂妄自大。摔跤会中，娜仁结识了被丈夫一度离弃的真和子（渡边奈绪子 饰），以及来自香港，与父亲冲突而离家出走的月月（李菲儿 饰）。波士诱使她们答应组队应战另一支凶猛的女子自由摔跤队。娜仁找到今月婆婆的孙子，他改,经典电影暂无评价,https://movie.douban.com/subject/25896040/,no,0.85,摔跤片粤语点缀
1308553,桂花巷,1987,陈坤厚,汉语普通话 / 台语,中国台湾 / 中国香港,7.6,1306,0,1,E2,高剔红（陆小芬 饰）十二岁便失去了父母，十六岁弟弟亦死于意外，悲惨的童年经历让高剔红早早就看透了世间的人情冷暖世态炎凉，她明白，在这个世界上，她能够依靠的，只有自己。离开了深爱的渔夫秦江海（任达华 饰），高剔红卯足了劲，想方设法终于嫁入豪门，然而，厄运紧跟其后，几年之后，高剔红带着年仅五岁的儿子成为了寡妇。然而，命运并没有将高剔红打垮，她和天斗和地斗和人斗，终于成为了一家之主，可是，手中所掌握的金,经典电影暂无评价,https://movie.douban.com/subject/1308553/,yes,0.85,陈坤厚台语女性史诗
